county_id,county_name,confirmed_cases,new_confirmed_cases,deaths,new_deaths,date
75,San Francisco,70,19,0,0,2020-03-19
77,San Joaquin,14,1,2,0,2020-03-19
79,San Luis Obispo,13,6,0,0,2020-03-19
81,San Mateo,89,9,1,0,2020-03-19
83,Santa Barbara,8,5,0,0,2020-03-19
85,Santa Clara,442,52,10,0,2020-03-19
87,Santa Cruz,14,1,0,0,2020-03-19
89,Shasta,1,0,0,0,2020-03-19
95,Solano,10,2,0,0,2020-03-19
97,Sonoma,11,2,0,0,2020-03-19
99,Stanislaus,5,0,0,0,2020-03-19
107,Tulare,7,2,0,0,2020-03-19
111,Ventura,17,4,0,0,2020-03-19
113,Yolo,5,0,0,0,2020-03-19
1,Alameda,34,4,0,0,2020-03-18
5,Amador,1,0,0,0,2020-03-18
9,Calaveras,2,0,0,0,2020-03-18
13,Contra Costa,44,7,0,0,2020-03-18
19,Fresno,3,1,0,0,2020-03-18
23,Humboldt,1,0,0,0,2020-03-18
25,Imperial,2,0,0,0,2020-03-18
29,Kern,1,0,0,0,2020-03-18
37,Los Angeles,192,45,1,0,2020-03-18
39,Madera,1,0,0,0,2020-03-18
41,Marin,15,0,0,0,2020-03-18
45,Mendocino,1,,0,,2020-03-18
53,Monterey,2,0,0,0,2020-03-18
57,Nevada,1,0,0,0,2020-03-18
59,Orange,41,12,0,0,2020-03-18
61,Placer,9,1,1,0,2020-03-18
65,Riverside,16,0,3,0,2020-03-18
67,Sacramento,40,0,2,0,2020-03-18
69,San Benito,5,1,1,0,2020-03-18
71,San Bernardino,5,2,0,0,2020-03-18
73,San Diego,59,9,0,0,2020-03-18
75,San Francisco,51,8,0,0,2020-03-18
77,San Joaquin,13,4,2,2,2020-03-18
79,San Luis Obispo,7,1,0,0,2020-03-18
81,San Mateo,80,16,1,0,2020-03-18
83,Santa Barbara,3,1,0,0,2020-03-18
85,Santa Clara,390,53,10,0,2020-03-18
87,Santa Cruz,13,0,0,0,2020-03-18
89,Shasta,1,0,0,0,2020-03-18
95,Solano,8,0,0,0,2020-03-18
97,Sonoma,9,0,0,0,2020-03-18
99,Stanislaus,5,2,0,0,2020-03-18
107,Tulare,5,2,0,0,2020-03-18
111,Ventura,13,3,0,0,2020-03-18
113,Yolo,5,1,0,0,2020-03-18
1,Alameda,30,9,0,0,2020-03-17
5,Amador,1,0,0,0,2020-03-17
9,Calaveras,2,0,0,0,2020-03-17
13,Contra Costa,37,3,0,0,2020-03-17
19,Fresno,2,0,0,0,2020-03-17
23,Humboldt,1,0,0,0,2020-03-17
25,Imperial,2,0,0,0,2020-03-17
29,Kern,1,,0,,2020-03-17
37,Los Angeles,147,53,1,0,2020-03-17
39,Madera,1,0,0,0,2020-03-17
41,Marin,15,4,0,0,2020-03-17
53,Monterey,2,,0,,2020-03-17
57,Nevada,1,0,0,0,2020-03-17
59,Orange,29,7,0,0,2020-03-17
61,Placer,8,0,1,0,2020-03-17
65,Riverside,16,1,3,1,2020-03-17
67,Sacramento,40,7,2,0,2020-03-17
69,San Benito,4,1,1,0,2020-03-17
71,San Bernardino,3,1,0,0,2020-03-17
73,San Diego,50,13,0,0,2020-03-17
75,San Francisco,43,3,0,0,2020-03-17
77,San Joaquin,9,3,0,0,2020-03-17
79,San Luis Obispo,6,3,0,0,2020-03-17
81,San Mateo,64,22,1,0,2020-03-17
83,Santa Barbara,2,1,0,0,2020-03-17
85,Santa Clara,337,47,10,3,2020-03-17
87,Santa Cruz,13,4,0,0,2020-03-17
89,Shasta,1,0,0,0,2020-03-17
95,Solano,8,0,0,0,2020-03-17
97,Sonoma,9,2,0,0,2020-03-17
99,Stanislaus,3,0,0,0,2020-03-17
107,Tulare,3,0,0,0,2020-03-17
111,Ventura,10,6,0,0,2020-03-17
113,Yolo,4,2,0,0,2020-03-17
1,Alameda,21,3,0,0,2020-03-16
5,Amador,1,0,0,0,2020-03-16
9,Calaveras,2,0,0,0,2020-03-16
13,Contra Costa,34,2,0,0,2020-03-16
19,Fresno,2,0,0,0,2020-03-16
23,Humboldt,1,0,0,0,2020-03-16
25,Imperial,2,0,0,0,2020-03-16
37,Los Angeles,94,25,1,0,2020-03-16
39,Madera,1,0,0,0,2020-03-16
41,Marin,11,2,0,0,2020-03-16
57,Nevada,1,,0,,2020-03-16
59,Orange,22,5,0,0,2020-03-16
61,Placer,8,0,1,0,2020-03-16
65,Riverside,15,1,2,2,2020-03-16
67,Sacramento,33,1,2,1,2020-03-16
69,San Benito,3,0,1,1,2020-03-16
71,San Bernardino,2,1,0,0,2020-03-16
73,San Diego,37,12,0,0,2020-03-16
75,San Francisco,40,3,0,0,2020-03-16
77,San Joaquin,6,0,0,0,2020-03-16
79,San Luis Obispo,3,1,0,0,2020-03-16
81,San Mateo,42,10,1,0,2020-03-16
83,Santa Barbara,1,0,0,0,2020-03-16
85,Santa Clara,290,35,7,0,2020-03-16
87,Santa Cruz,9,2,0,0,2020-03-16
89,Shasta,1,0,0,0,2020-03-16
95,Solano,8,2,0,0,2020-03-16
97,Sonoma,7,3,0,0,2020-03-16
99,Stanislaus,3,1,0,0,2020-03-16
107,Tulare,3,0,0,0,2020-03-16
111,Ventura,4,0,0,0,2020-03-16
113,Yolo,2,0,0,0,2020-03-16
1,Alameda,18,8,0,0,2020-03-15
5,Amador,1,0,0,0,2020-03-15
9,Calaveras,2,0,0,0,2020-03-15
13,Contra Costa,32,3,0,0,2020-03-15
19,Fresno,2,0,0,0,2020-03-15
23,Humboldt,1,0,0,0,2020-03-15
25,Imperial,2,0,0,0,2020-03-15
37,Los Angeles,69,15,1,0,2020-03-15
39,Madera,1,0,0,0,2020-03-15
41,Marin,9,4,0,0,2020-03-15
59,Orange,17,3,0,0,2020-03-15
61,Placer,8,0,1,0,2020-03-15
65,Riverside,14,0,0,0,2020-03-15
67,Sacramento,32,3,1,0,2020-03-15
69,San Benito,3,0,0,0,2020-03-15
71,San Bernardino,1,,0,,2020-03-15
73,San Diego,25,6,0,0,2020-03-15
75,San Francisco,37,9,0,0,2020-03-15
77,San Joaquin,6,0,0,0,2020-03-15
79,San Luis Obispo,2,1,0,0,2020-03-15
81,San Mateo,32,0,1,1,2020-03-15
83,Santa Barbara,1,,0,,2020-03-15
85,Santa Clara,255,32,7,2,2020-03-15
87,Santa Cruz,7,0,0,0,2020-03-15
89,Shasta,1,0,0,0,2020-03-15
95,Solano,6,0,0,0,2020-03-15
97,Sonoma,4,0,0,0,2020-03-15
99,Stanislaus,2,0,0,0,2020-03-15
107,Tulare,3,1,0,0,2020-03-15
111,Ventura,4,0,0,0,2020-03-15
113,Yolo,2,0,0,0,2020-03-15
1,Alameda,10,1,0,0,2020-03-14
5,Amador,1,0,0,0,2020-03-14
9,Calaveras,2,0,0,0,2020-03-14
13,Contra Costa,29,5,0,0,2020-03-14
19,Fresno,2,1,0,0,2020-03-14
23,Humboldt,1,0,0,0,2020-03-14
25,Imperial,2,0,0,0,2020-03-14
37,Los Angeles,54,14,1,0,2020-03-14
39,Madera,1,0,0,0,2020-03-14
41,Marin,5,2,0,0,2020-03-14
59,Orange,14,8,0,0,2020-03-14
61,Placer,8,1,1,0,2020-03-14
65,Riverside,14,2,0,0,2020-03-14
67,Sacramento,29,12,1,0,2020-03-14
69,San Benito,3,0,0,0,2020-03-14
73,San Diego,19,9,0,0,2020-03-14
75,San Francisco,28,5,0,0,2020-03-14
77,San Joaquin,6,2,0,0,2020-03-14
79,San Luis Obispo,1,,0,,2020-03-14
81,San Mateo,32,12,0,0,2020-03-14
85,Santa Clara,223,43,5,0,2020-03-14
87,Santa Cruz,7,0,0,0,2020-03-14
89,Shasta,1,0,0,0,2020-03-14
95,Solano,6,0,0,0,2020-03-14
97,Sonoma,4,2,0,0,2020-03-14
99,Stanislaus,2,0,0,0,2020-03-14
107,Tulare,2,1,0,0,2020-03-14
111,Ventura,4,0,0,0,2020-03-14
113,Yolo,2,0,0,0,2020-03-14
1,Alameda,9,0,0,0,2020-03-13
5,Amador,1,,0,,2020-03-13
9,Calaveras,2,0,0,0,2020-03-13
13,Contra Costa,24,9,0,0,2020-03-13
19,Fresno,1,0,0,0,2020-03-13
23,Humboldt,1,0,0,0,2020-03-13
25,Imperial,2,0,0,0,2020-03-13
37,Los Angeles,40,8,1,0,2020-03-13
39,Madera,1,0,0,0,2020-03-13
41,Marin,3,0,0,0,2020-03-13
59,Orange,6,0,0,0,2020-03-13
61,Placer,7,0,1,0,2020-03-13
65,Riverside,12,4,0,0,2020-03-13
67,Sacramento,17,0,1,0,2020-03-13
69,San Benito,3,1,0,0,2020-03-13
73,San Diego,10,5,0,0,2020-03-13
75,San Francisco,23,5,0,0,2020-03-13
77,San Joaquin,4,1,0,0,2020-03-13
81,San Mateo,20,0,0,0,2020-03-13
85,Santa Clara,180,46,5,1,2020-03-13
87,Santa Cruz,7,3,0,0,2020-03-13
89,Shasta,1,0,0,0,2020-03-13
95,Solano,6,0,0,0,2020-03-13
97,Sonoma,2,0,0,0,2020-03-13
99,Stanislaus,2,0,0,0,2020-03-13
107,Tulare,1,0,0,0,2020-03-13
111,Ventura,4,1,0,0,2020-03-13
113,Yolo,2,1,0,0,2020-03-13
1,Alameda,9,4,0,0,2020-03-12
9,Calaveras,2,0,0,0,2020-03-12
13,Contra Costa,15,1,0,0,2020-03-12
19,Fresno,1,0,0,0,2020-03-12
23,Humboldt,1,0,0,0,2020-03-12
25,Imperial,2,0,0,0,2020-03-12
37,Los Angeles,32,3,1,0,2020-03-12
39,Madera,1,0,0,0,2020-03-12
41,Marin,3,0,0,0,2020-03-12
59,Orange,6,0,0,0,2020-03-12
61,Placer,7,0,1,0,2020-03-12
65,Riverside,8,1,0,0,2020-03-12
67,Sacramento,17,7,1,0,2020-03-12
69,San Benito,2,0,0,0,2020-03-12
73,San Diego,5,1,0,0,2020-03-12
75,San Francisco,18,4,0,0,2020-03-12
77,San Joaquin,3,0,0,0,2020-03-12
81,San Mateo,20,5,0,0,2020-03-12
85,Santa Clara,134,23,4,0,2020-03-12
87,Santa Cruz,4,0,0,0,2020-03-12
89,Shasta,1,0,0,0,2020-03-12
95,Solano,6,0,0,0,2020-03-12
97,Sonoma,2,0,0,0,2020-03-12
99,Stanislaus,2,0,0,0,2020-03-12
107,Tulare,1,0,0,0,2020-03-12
111,Ventura,3,1,0,0,2020-03-12
113,Yolo,1,0,0,0,2020-03-12
1,Alameda,5,0,0,0,2020-03-11
9,Calaveras,2,0,0,0,2020-03-11
13,Contra Costa,14,3,0,0,2020-03-11
19,Fresno,1,0,0,0,2020-03-11
23,Humboldt,1,0,0,0,2020-03-11
25,Imperial,2,,0,,2020-03-11
37,Los Angeles,29,9,1,1,2020-03-11
39,Madera,1,0,0,0,2020-03-11
41,Marin,3,2,0,0,2020-03-11
59,Orange,6,1,0,0,2020-03-11
61,Placer,7,0,1,0,2020-03-11
65,Riverside,7,1,0,0,2020-03-11
67,Sacramento,10,0,1,0,2020-03-11
69,San Benito,2,0,0,0,2020-03-11
73,San Diego,4,2,0,0,2020-03-11
75,San Francisco,14,0,0,0,2020-03-11
77,San Joaquin,3,1,0,0,2020-03-11
81,San Mateo,15,6,0,0,2020-03-11
85,Santa Clara,111,26,4,0,2020-03-11
87,Santa Cruz,4,2,0,0,2020-03-11
89,Shasta,1,0,0,0,2020-03-11
95,Solano,6,0,0,0,2020-03-11
97,Sonoma,2,0,0,0,2020-03-11
99,Stanislaus,2,2,0,0,2020-03-11
107,Tulare,1,,0,,2020-03-11
111,Ventura,2,1,0,0,2020-03-11
113,Yolo,1,0,0,0,2020-03-11
1,Alameda,5,2,0,0,2020-03-10
9,Calaveras,2,2,0,0,2020-03-10
13,Contra Costa,11,1,0,0,2020-03-10
19,Fresno,1,0,0,0,2020-03-10
23,Humboldt,1,0,0,0,2020-03-10
37,Los Angeles,20,1,0,0,2020-03-10
39,Madera,1,0,0,0,2020-03-10
41,Marin,1,0,0,0,2020-03-10
59,Orange,5,0,0,0,2020-03-10
61,Placer,7,2,1,0,2020-03-10
65,Riverside,6,0,0,0,2020-03-10
67,Sacramento,10,0,1,1,2020-03-10
69,San Benito,2,0,0,0,2020-03-10
73,San Diego,2,0,0,0,2020-03-10
75,San Francisco,14,1,0,0,2020-03-10
77,San Joaquin,2,-1,0,0,2020-03-10
81,San Mateo,9,0,0,0,2020-03-10
85,Santa Clara,85,15,4,0,2020-03-10
87,Santa Cruz,2,0,0,0,2020-03-10
89,Shasta,1,0,0,0,2020-03-10
95,Solano,6,0,0,0,2020-03-10
97,Sonoma,2,0,0,0,2020-03-10
99,Stanislaus,0,0,0,0,2020-03-10
111,Ventura,1,0,0,0,2020-03-10
113,Yolo,1,0,0,0,2020-03-10
1,Alameda,3,0,0,0,2020-03-09
9,Calaveras,0,0,0,0,2020-03-09
13,Contra Costa,10,2,0,0,2020-03-09
19,Fresno,1,0,0,0,2020-03-09
23,Humboldt,1,0,0,0,2020-03-09
37,Los Angeles,19,5,0,0,2020-03-09
39,Madera,1,0,0,0,2020-03-09
41,Marin,1,1,0,0,2020-03-09
59,Orange,5,1,0,0,2020-03-09
61,Placer,5,0,1,0,2020-03-09
65,Riverside,6,4,0,0,2020-03-09
67,Sacramento,10,7,0,0,2020-03-09
69,San Benito,2,0,0,0,2020-03-09
73,San Diego,2,1,0,0,2020-03-09
75,San Francisco,13,5,0,0,2020-03-09
77,San Joaquin,3,1,0,0,2020-03-09
81,San Mateo,9,7,0,0,2020-03-09
85,Santa Clara,70,17,4,1,2020-03-09
87,Santa Cruz,2,1,0,0,2020-03-09
89,Shasta,1,0,0,0,2020-03-09
95,Solano,6,3,0,0,2020-03-09
97,Sonoma,2,0,0,0,2020-03-09
99,Stanislaus,0,0,0,0,2020-03-09
111,Ventura,1,0,0,0,2020-03-09
113,Yolo,1,0,0,0,2020-03-09
1,Alameda,3,0,0,0,2020-03-08
9,Calaveras,0,0,0,0,2020-03-08
13,Contra Costa,8,0,0,0,2020-03-08
19,Fresno,1,0,0,0,2020-03-08
23,Humboldt,1,0,0,0,2020-03-08
37,Los Angeles,14,0,0,0,2020-03-08
39,Madera,1,0,0,0,2020-03-08
41,Marin,0,0,0,0,2020-03-08
59,Orange,4,0,0,0,2020-03-08
61,Placer,5,0,1,0,2020-03-08
65,Riverside,2,0,0,0,2020-03-08
67,Sacramento,3,0,0,0,2020-03-08
69,San Benito,2,0,0,0,2020-03-08
73,San Diego,1,1,0,0,2020-03-08
75,San Francisco,8,0,0,0,2020-03-08
77,San Joaquin,2,1,0,0,2020-03-08
81,San Mateo,2,0,0,0,2020-03-08
85,Santa Clara,53,4,3,0,2020-03-08
87,Santa Cruz,1,0,0,0,2020-03-08
89,Shasta,1,1,0,0,2020-03-08
95,Solano,3,0,0,0,2020-03-08
97,Sonoma,2,0,0,0,2020-03-08
99,Stanislaus,0,0,0,0,2020-03-08
111,Ventura,1,0,0,0,2020-03-08
113,Yolo,1,0,0,0,2020-03-08
1,Alameda,3,0,0,0,2020-03-07
9,Calaveras,0,0,0,0,2020-03-07
13,Contra Costa,8,4,0,0,2020-03-07
19,Fresno,1,,0,,2020-03-07
23,Humboldt,1,0,0,0,2020-03-07
37,Los Angeles,14,1,0,0,2020-03-07
39,Madera,1,,0,,2020-03-07
41,Marin,0,0,0,0,2020-03-07
59,Orange,4,0,0,0,2020-03-07
61,Placer,5,0,1,0,2020-03-07
65,Riverside,2,2,0,0,2020-03-07
67,Sacramento,3,0,0,0,2020-03-07
69,San Benito,2,0,0,0,2020-03-07
73,San Diego,0,0,0,0,2020-03-07
75,San Francisco,8,6,0,0,2020-03-07
77,San Joaquin,1,0,0,0,2020-03-07
81,San Mateo,2,0,0,0,2020-03-07
85,Santa Clara,49,9,3,0,2020-03-07
87,Santa Cruz,1,1,0,0,2020-03-07
89,Shasta,0,0,0,0,2020-03-07
95,Solano,3,0,0,0,2020-03-07
97,Sonoma,2,0,0,0,2020-03-07
99,Stanislaus,0,0,0,0,2020-03-07
111,Ventura,1,0,0,0,2020-03-07
113,Yolo,1,0,0,0,2020-03-07
1,Alameda,3,1,0,0,2020-03-06
9,Calaveras,0,0,0,0,2020-03-06
13,Contra Costa,4,1,0,0,2020-03-06
23,Humboldt,1,0,0,0,2020-03-06
37,Los Angeles,13,2,0,0,2020-03-06
41,Marin,0,0,0,0,2020-03-06
59,Orange,4,1,0,0,2020-03-06
61,Placer,5,3,1,0,2020-03-06
65,Riverside,0,0,0,0,2020-03-06
67,Sacramento,3,0,0,0,2020-03-06
69,San Benito,2,0,0,0,2020-03-06
73,San Diego,0,0,0,0,2020-03-06
75,San Francisco,2,0,0,0,2020-03-06
77,San Joaquin,1,0,0,0,2020-03-06
81,San Mateo,2,0,0,0,2020-03-06
85,Santa Clara,40,9,3,1,2020-03-06
87,Santa Cruz,0,0,0,0,2020-03-06
89,Shasta,0,0,0,0,2020-03-06
95,Solano,3,0,0,0,2020-03-06
97,Sonoma,2,0,0,0,2020-03-06
99,Stanislaus,0,0,0,0,2020-03-06
111,Ventura,1,1,0,0,2020-03-06
113,Yolo,1,1,0,0,2020-03-06
1,Alameda,2,0,0,0,2020-03-05
9,Calaveras,0,0,0,0,2020-03-05
13,Contra Costa,3,2,0,0,2020-03-05
23,Humboldt,1,0,0,0,2020-03-05
37,Los Angeles,11,4,0,0,2020-03-05
41,Marin,0,0,0,0,2020-03-05
59,Orange,3,0,0,0,2020-03-05
61,Placer,2,0,1,0,2020-03-05
65,Riverside,0,0,0,0,2020-03-05
67,Sacramento,3,2,0,0,2020-03-05
69,San Benito,2,0,0,0,2020-03-05
73,San Diego,0,0,0,0,2020-03-05
75,San Francisco,2,2,0,0,2020-03-05
77,San Joaquin,1,1,0,0,2020-03-05
81,San Mateo,2,0,0,0,2020-03-05
85,Santa Clara,31,7,2,0,2020-03-05
87,Santa Cruz,0,0,0,0,2020-03-05
89,Shasta,0,0,0,0,2020-03-05
95,Solano,3,0,0,0,2020-03-05
97,Sonoma,2,0,0,0,2020-03-05
99,Stanislaus,0,0,0,0,2020-03-05
111,Ventura,0,0,0,0,2020-03-05
113,Yolo,0,0,0,0,2020-03-05
1,Alameda,2,0,0,0,2020-03-04
9,Calaveras,0,0,0,0,2020-03-04
13,Contra Costa,1,0,0,0,2020-03-04
23,Humboldt,1,0,0,0,2020-03-04
37,Los Angeles,7,6,0,0,2020-03-04
41,Marin,0,0,0,0,2020-03-04
59,Orange,3,0,0,0,2020-03-04
61,Placer,2,0,1,1,2020-03-04
65,Riverside,0,0,0,0,2020-03-04
67,Sacramento,1,0,0,0,2020-03-04
69,San Benito,2,0,0,0,2020-03-04
73,San Diego,0,0,0,0,2020-03-04
75,San Francisco,0,0,0,0,2020-03-04
77,San Joaquin,0,0,0,0,2020-03-04
81,San Mateo,2,0,0,0,2020-03-04
85,Santa Clara,24,4,2,0,2020-03-04
87,Santa Cruz,0,0,0,0,2020-03-04
89,Shasta,0,0,0,0,2020-03-04
95,Solano,3,0,0,0,2020-03-04
97,Sonoma,2,1,0,0,2020-03-04
99,Stanislaus,0,0,0,0,2020-03-04
111,Ventura,0,0,0,0,2020-03-04
113,Yolo,0,0,0,0,2020-03-04
1,Alameda,2,1,0,0,2020-03-03
9,Calaveras,0,0,0,0,2020-03-03
13,Contra Costa,1,0,0,0,2020-03-03
23,Humboldt,1,0,0,0,2020-03-03
37,Los Angeles,1,0,0,0,2020-03-03
41,Marin,0,0,0,0,2020-03-03
59,Orange,3,2,0,0,2020-03-03
61,Placer,2,1,0,0,2020-03-03
65,Riverside,0,0,0,0,2020-03-03
67,Sacramento,1,0,0,0,2020-03-03
69,San Benito,2,0,0,0,2020-03-03
73,San Diego,0,0,0,0,2020-03-03
75,San Francisco,0,0,0,0,2020-03-03
77,San Joaquin,0,0,0,0,2020-03-03
81,San Mateo,2,0,0,0,2020-03-03
85,Santa Clara,20,2,2,0,2020-03-03
87,Santa Cruz,0,0,0,0,2020-03-03
89,Shasta,0,0,0,0,2020-03-03
95,Solano,3,0,0,0,2020-03-03
97,Sonoma,1,0,0,0,2020-03-03
99,Stanislaus,0,0,0,0,2020-03-03
111,Ventura,0,0,0,0,2020-03-03
113,Yolo,0,0,0,0,2020-03-03
1,Alameda,1,0,0,0,2020-03-02
9,Calaveras,0,0,0,0,2020-03-02
13,Contra Costa,1,1,0,0,2020-03-02
23,Humboldt,1,0,0,0,2020-03-02
37,Los Angeles,1,0,0,0,2020-03-02
41,Marin,0,0,0,0,2020-03-02
59,Orange,1,0,0,0,2020-03-02
61,Placer,1,1,0,0,2020-03-02
65,Riverside,0,0,0,0,2020-03-02
67,Sacramento,1,0,0,0,2020-03-02
69,San Benito,2,0,0,0,2020-03-02
73,San Diego,0,0,0,0,2020-03-02
75,San Francisco,0,0,0,0,2020-03-02
77,San Joaquin,0,0,0,0,2020-03-02
81,San Mateo,2,1,0,0,2020-03-02
85,Santa Clara,18,5,2,0,2020-03-02
87,Santa Cruz,0,0,0,0,2020-03-02
89,Shasta,0,0,0,0,2020-03-02
95,Solano,3,0,0,0,2020-03-02
97,Sonoma,1,1,0,0,2020-03-02
99,Stanislaus,0,0,0,0,2020-03-02
111,Ventura,0,0,0,0,2020-03-02
113,Yolo,0,0,0,0,2020-03-02
1,Alameda,1,1,0,0,2020-03-01
9,Calaveras,0,0,0,0,2020-03-01
13,Contra Costa,0,0,0,0,2020-03-01
23,Humboldt,1,0,0,0,2020-03-01
37,Los Angeles,1,0,0,0,2020-03-01
41,Marin,0,0,0,0,2020-03-01
59,Orange,1,0,0,0,2020-03-01
61,Placer,0,0,0,0,2020-03-01
65,Riverside,0,0,0,0,2020-03-01
67,Sacramento,1,0,0,0,2020-03-01
69,San Benito,2,0,0,0,2020-03-01
73,San Diego,0,0,0,0,2020-03-01
75,San Francisco,0,0,0,0,2020-03-01
77,San Joaquin,0,,0,,2020-03-01
81,San Mateo,1,0,0,0,2020-03-01
85,Santa Clara,13,0,2,0,2020-03-01
87,Santa Cruz,0,0,0,0,2020-03-01
89,Shasta,0,0,0,0,2020-03-01
95,Solano,3,1,0,0,2020-03-01
97,Sonoma,0,0,0,0,2020-03-01
99,Stanislaus,0,0,0,0,2020-03-01
111,Ventura,0,0,0,0,2020-03-01
113,Yolo,0,0,0,0,2020-03-01
1,Alameda,0,0,0,0,2020-02-29
9,Calaveras,0,0,0,0,2020-02-29
13,Contra Costa,0,0,0,0,2020-02-29
23,Humboldt,1,0,0,0,2020-02-29
37,Los Angeles,1,0,0,0,2020-02-29
41,Marin,0,0,0,0,2020-02-29
59,Orange,1,0,0,0,2020-02-29
61,Placer,0,0,0,0,2020-02-29
65,Riverside,0,0,0,0,2020-02-29
67,Sacramento,1,0,0,0,2020-02-29
69,San Benito,2,0,0,0,2020-02-29
73,San Diego,0,0,0,0,2020-02-29
75,San Francisco,0,0,0,0,2020-02-29
81,San Mateo,1,1,0,0,2020-02-29
85,Santa Clara,13,4,2,0,2020-02-29
87,Santa Cruz,0,0,0,0,2020-02-29
89,Shasta,0,0,0,0,2020-02-29
95,Solano,2,0,0,0,2020-02-29
97,Sonoma,0,0,0,0,2020-02-29
99,Stanislaus,0,0,0,0,2020-02-29
111,Ventura,0,0,0,0,2020-02-29
113,Yolo,0,0,0,0,2020-02-29
1,Alameda,0,0,0,0,2020-02-28
9,Calaveras,0,0,0,0,2020-02-28
13,Contra Costa,0,0,0,0,2020-02-28
23,Humboldt,1,0,0,0,2020-02-28
37,Los Angeles,1,0,0,0,2020-02-28
41,Marin,0,0,0,0,2020-02-28
59,Orange,1,0,0,0,2020-02-28
61,Placer,0,0,0,0,2020-02-28
65,Riverside,0,0,0,0,2020-02-28
67,Sacramento,1,0,0,0,2020-02-28
69,San Benito,2,0,0,0,2020-02-28
73,San Diego,0,0,0,0,2020-02-28
75,San Francisco,0,0,0,0,2020-02-28
81,San Mateo,0,0,0,0,2020-02-28
85,Santa Clara,9,2,2,0,2020-02-28
87,Santa Cruz,0,0,0,0,2020-02-28
89,Shasta,0,0,0,0,2020-02-28
95,Solano,2,1,0,0,2020-02-28
97,Sonoma,0,0,0,0,2020-02-28
99,Stanislaus,0,0,0,0,2020-02-28
111,Ventura,0,0,0,0,2020-02-28
113,Yolo,0,0,0,0,2020-02-28
23,Humboldt,1,0,0,0,2020-02-27
37,Los Angeles,1,0,0,0,2020-02-27
59,Orange,1,0,0,0,2020-02-27
67,Sacramento,1,0,0,0,2020-02-27
69,San Benito,2,0,0,0,2020-02-27
85,Santa Clara,7,0,2,0,2020-02-27
95,Solano,1,0,0,0,2020-02-27
1,Alameda,0,0,0,0,2020-02-26
9,Calaveras,0,0,0,0,2020-02-26
13,Contra Costa,0,0,0,0,2020-02-26
23,Humboldt,1,0,0,0,2020-02-26
37,Los Angeles,1,0,0,0,2020-02-26
41,Marin,0,0,0,0,2020-02-26
59,Orange,1,0,0,0,2020-02-26
61,Placer,0,0,0,0,2020-02-26
65,Riverside,0,0,0,0,2020-02-26
67,Sacramento,1,0,0,0,2020-02-26
69,San Benito,2,0,0,0,2020-02-26
73,San Diego,0,0,0,0,2020-02-26
75,San Francisco,0,0,0,0,2020-02-26
81,San Mateo,0,0,0,0,2020-02-26
85,Santa Clara,7,2,2,0,2020-02-26
87,Santa Cruz,0,0,0,0,2020-02-26
89,Shasta,0,0,0,0,2020-02-26
95,Solano,1,1,0,0,2020-02-26
97,Sonoma,0,0,0,0,2020-02-26
99,Stanislaus,0,0,0,0,2020-02-26
111,Ventura,0,0,0,0,2020-02-26
113,Yolo,0,0,0,0,2020-02-26
23,Humboldt,1,0,0,0,2020-02-25
37,Los Angeles,1,0,0,0,2020-02-25
59,Orange,1,0,0,0,2020-02-25
67,Sacramento,1,0,0,0,2020-02-25
69,San Benito,2,0,0,0,2020-02-25
85,Santa Clara,5,0,2,0,2020-02-25
23,Humboldt,1,0,0,0,2020-02-24
37,Los Angeles,1,0,0,0,2020-02-24
59,Orange,1,0,0,0,2020-02-24
67,Sacramento,1,0,0,0,2020-02-24
69,San Benito,2,0,0,0,2020-02-24
85,Santa Clara,5,1,2,0,2020-02-24
23,Humboldt,1,0,0,0,2020-02-23
37,Los Angeles,1,0,0,0,2020-02-23
59,Orange,1,0,0,0,2020-02-23
67,Sacramento,1,0,0,0,2020-02-23
69,San Benito,2,0,0,0,2020-02-23
85,Santa Clara,4,0,2,0,2020-02-23
23,Humboldt,1,0,0,0,2020-02-22
37,Los Angeles,1,0,0,0,2020-02-22
59,Orange,1,0,0,0,2020-02-22
67,Sacramento,1,0,0,0,2020-02-22
69,San Benito,2,0,0,0,2020-02-22
85,Santa Clara,4,0,2,0,2020-02-22
1,Alameda,0,0,0,0,2020-02-21
9,Calaveras,0,0,0,0,2020-02-21
13,Contra Costa,0,0,0,0,2020-02-21
23,Humboldt,1,0,0,0,2020-02-21
37,Los Angeles,1,0,0,0,2020-02-21
41,Marin,0,0,0,0,2020-02-21
59,Orange,1,0,0,0,2020-02-21
61,Placer,0,0,0,0,2020-02-21
65,Riverside,0,0,0,0,2020-02-21
67,Sacramento,1,1,0,0,2020-02-21
69,San Benito,2,0,0,0,2020-02-21
73,San Diego,0,0,0,0,2020-02-21
75,San Francisco,0,0,0,0,2020-02-21
81,San Mateo,0,0,0,0,2020-02-21
85,Santa Clara,4,1,2,0,2020-02-21
87,Santa Cruz,0,0,0,0,2020-02-21
89,Shasta,0,0,0,0,2020-02-21
95,Solano,0,0,0,0,2020-02-21
97,Sonoma,0,0,0,0,2020-02-21
99,Stanislaus,0,0,0,0,2020-02-21
111,Ventura,0,0,0,0,2020-02-21
113,Yolo,0,0,0,0,2020-02-21
1,Alameda,0,0,0,0,2020-02-20
9,Calaveras,0,0,0,0,2020-02-20
13,Contra Costa,0,0,0,0,2020-02-20
23,Humboldt,1,1,0,0,2020-02-20
